mof_name,metal,linker_smiles,surface_func_group,temperature_celsius,reaction_time_hours,solvent,topology,surface_area_m2g,pore_diameter_angstrom,void_fraction,formation_energy_kJ_mol
MOF_0799,Dy,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Formic acid,108,47.39177908048257,EtOH,pcu,3229.348486387677,6.401134539498622,0.6078443347138225,-49.48471251978005
MOF_0800,Cu,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Formic acid,119,40.11735640757767,DMF,pcu,2880.7515242274535,4.619291733373529,0.3561699182990141,-53.34654783801491
MOF_0801,Co,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Formic acid,131,16.385001307840454,CHCl3,pcu,2354.9382613780904,5.029810915297332,0.4853464458310799,-51.70218502429641
MOF_0802,Mn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,111,7.083022611732336,MeOH,pcu,2717.3271495802624,16.312677496252547,0.3796476681479797,-56.50373134831965
MOF_0803,Tb,C1=CC(=CC=C1)C(=O)O,Formic acid,104,6.4915245246125535,H2O,mtn,3401.8476498806463,8.951781672837583,0.39394719023568303,-43.68260242254263
MOF_0804,Dy,C1=CC(=CC=C1C(=O)O)C(=O)O,AcOH,73,9.296638578243488,DMF,pcu,3408.0316523462257,6.8142360707704555,0.3562358081666132,-47.46765326065491
MOF_0805,Cu,C1=CC(=CC=C1C(=O)O)C(=O)O,Formic acid,78,29.55381767903455,EtOH,mtn,2505.1322112044636,8.998350012349501,0.6516757527172632,-48.6750118198591
MOF_0806,Al,C1=CC(=CC=C1C(=O)O)C(=O)O,NaOH,135,44.86559053304166,CHCl3,mtn,3133.5118471386677,13.97062381810187,0.4194295143074283,-46.14791379094165
MOF_0807,Dy,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,143,25.856710832263317,CHCl3,dia,2377.2690693151335,12.295381122080823,0.6358142106284497,-37.91820766239688
MOF_0808,Al,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Formic acid,92,41.089601228072674,DMF,mtn,3072.1552953544915,15.641019910860841,0.4736419580624077,-46.63439431320436
MOF_0809,Tb,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,No additive,101,23.619011273831543,MeOH,mtn,2952.437130464714,8.764260524190197,0.5283476252601724,-41.81346205362192
MOF_0810,Fe,C1=CC(=CC=C1C(=O)O)C(=O)O,Formic acid,72,35.17767601378431,EtOH,pcu,2606.5116188761267,10.684485748899652,0.5259724854280925,-49.299907479677465
MOF_0811,Dy,C1=CC(=CC=C1)C(=O)O,Formic acid,135,36.202400440606034,DMF,mtn,3279.1981453299736,4.7334622723696995,0.7855112476061534,-44.60814082592955
MOF_0812,Zn,C1=CC(=CC=C1)C(=O)O,NaOH,119,11.654403059746901,MeOH,cmo,1794.6626037410929,4.241996982557285,0.42023747342657075,-46.522580507435535
MOF_0813,Al,C1=CC(=CC=C1C(=O)O)C(=O)O,,158,19.89350659493572,CHCl3,pcu,2805.799137765804,10.858339128349709,0.3246104572385586,-48.534340836173975
MOF_0814,Mn,C1=CC(=CC=C1C(=O)O)C(=O)O,NH4OH,73,32.041294887673054,H2O,bcu,1558.0621904839245,8.1271423265807,0.7470751642199613,-46.799732605011414
MOF_0815,Zn,C1=CC(=CC=C1C(=O)O)C(=O)O,NaOH,88,7.110650760112112,EtOH,pcu,2917.056592323271,13.417609726314224,0.30490357358934395,-45.28058946722074
MOF_0816,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,No additive,106,19.90776826157009,EtOH,mtn,2566.1359838718104,3.7310368125577225,0.7006537075066068,-43.305156207546766
MOF_0817,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NH4OH,119,27.53117651637247,MeOH,cmo,1905.0366502666302,5.070028419192612,0.2901289372801555,-46.790502063907226
MOF_0818,Cu,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,HCl,93,47.8338776939641,DMF,pcu,2749.5208752558724,17.708243788808716,0.5952346005364438,-53.13401010171672
MOF_0819,Fe,C1=CC(=C(C=C1)C(=O)O)C(=O)O,HCl,73,24.879476755387394,CHCl3,cmo,1964.6584131734182,12.627297565824778,0.2903244879587217,-49.195372604329584
MOF_0820,Tb,C1=CC(=CC=C1)C(=O)O,,126,39.906497313030236,MeOH,bcu,1507.3891907310037,15.104927072750861,0.7538514915436578,-46.13217483686983
MOF_0821,Dy,C1=CC(=CC=C1)C(=O)O,No additive,121,23.01096054293118,H2O,bcu,2009.1970707660093,17.313526018024028,0.5390049695916987,-44.82355414905535
MOF_0822,Cr,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NaOH,72,39.04119179526719,H2O,dia,2254.8271008033753,10.885183830150888,0.3975643034840526,-43.10859239684225
MOF_0823,Mn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,140,30.198251271284768,H2O,dia,1755.7717024743638,15.938026527447093,0.28419366497815696,-53.02079736616757
MOF_0824,Al,C1=CC(=C(C=C1)C(=O)O)C(=O)O,No additive,135,43.01019942610553,MeOH,pcu,2859.0669178024914,11.917954844249913,0.4227153416875964,-48.734833712848065
MOF_0825,Tb,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Pyridine,104,22.081472303404837,CHCl3,dia,2517.6849109831887,6.786729094652966,0.623012020921287,-39.65774932999291
MOF_0826,Zn,C1=CC(=CC=C1)C(=O)O,NH4OH,102,30.58939447214507,EtOH,cmo,1926.1855028685852,8.74015486961597,0.43097053035712835,-44.22911165968915
MOF_0827,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NH4OH,116,31.720821947228405,DMF,dia,2089.361677078704,11.335957497946234,0.3476564816572665,-43.167376152374
MOF_0828,Mn,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Formic acid,74,22.364849439220826,EtOH,cmo,1243.682748056923,8.387054386928604,0.5464456689762904,-54.20910814754985
MOF_0829,Cr,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,HCl,100,10.349729922249187,CHCl3,dia,2494.9952492926063,8.703970752948273,0.4506931117022718,-45.71340930506246
MOF_0830,Dy,C1=CC(=CC=C1C(=O)O)C(=O)O,,35,8.116613904142763,EtOH,dia,2612.396473601742,8.73567813122903,0.2994837416181754,-37.691022923557
MOF_0831,Cu,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NH4OH,126,4.733548226383856,MeOH,dia,2102.9543419151855,5.0882796405707715,0.2923927941664741,-45.071977385508816
MOF_0832,Cr,C1=CC(=CC=C1C(=O)O)C(=O)O,No additive,53,42.435507626789445,H2O,mtn,2925.4542426863004,4.438924322608273,0.6244771941331129,-44.798193916236535
MOF_0833,Mn,C1=CC(=CC=C1C(=O)O)C(=O)O,NH4OH,145,14.40489613850256,CHCl3,mtn,1878.93925383116,3.7904326747521737,0.7848031373097539,-45.95388483636551
MOF_0834,Cr,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,,90,13.306296968397794,CHCl3,dia,2561.2957808006763,4.886256437583725,0.33985644251723385,-44.9909388599688
MOF_0835,Mn,C1=CC(=CC=C1)C(=O)O,,93,36.38555761874688,EtOH,cmo,1500.8340730194118,8.843020566305507,0.6638891604988941,-49.59075027182739
MOF_0836,Mn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,81,18.080708975845237,MeOH,pcu,2606.0482211419376,13.09582069831197,0.2525640214702791,-50.88457649672504
MOF_0837,Co,C1=CC(=CC=C1C(=O)O)C(=O)O,No additive,91,26.26596646612081,EtOH,bcu,1361.0785926420344,6.198497762559953,0.4289455514313091,-48.9052005451516
MOF_0838,Al,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,142,11.150486873088077,EtOH,mtn,2986.9004494053756,18.096150382044847,0.5040128916849542,-46.84437775767422
MOF_0839,Ni,C1=CC(=CC=C1)C(=O)O,Formic acid,25,46.22881174432665,CHCl3,dia,2083.423858837851,16.742501331070642,0.361248167173861,-48.26759791045083
MOF_0840,Co,C1=CC(=CC=C1)C(=O)O,HCl,138,41.469581600758445,EtOH,bcu,1008.5956580915215,11.848960917755782,0.5177470499085504,-53.40775319291064
MOF_0841,Dy,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NH4OH,110,42.006743410460146,H2O,mtn,3448.2040552478556,15.311567123827118,0.7295686565983128,-41.84680844779816
MOF_0842,Co,C1=CC(=CC=C1)C(=O)O,No additive,63,21.89804493716823,EtOH,pcu,2723.571500865916,9.227584919878893,0.7666627774129962,-49.08577471878658
MOF_0843,Fe,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NaOH,67,37.543893403115604,H2O,cmo,2035.4148536951998,3.625222476462528,0.2603341726238297,-43.294884061862525
MOF_0844,Fe,C1=CC(=CC=C1C(=O)O)C(=O)O,HCl,150,10.330550837150327,CHCl3,dia,1998.1089169229633,18.373658408053178,0.3631075603905214,-51.70911095869421
MOF_0845,Ni,C1=CC(=C(C=C1)C(=O)O)C(=O)O,AcOH,71,4.379236114038332,MeOH,pcu,2503.6804374825174,5.172489300382974,0.7874803505106351,-50.42647208159258
MOF_0846,Cr,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,No additive,65,4.878809033433237,H2O,mtn,3050.332118441817,19.114934888454073,0.36225104624134624,-39.35189218021473
MOF_0847,Al,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,134,29.81047644580066,MeOH,dia,2409.9974081863684,12.72200400052387,0.6156244106860647,-43.653091750547944
MOF_0848,Ni,C1=CC(=CC=C1C(=O)O)C(=O)O,Pyridine,110,24.037375830909394,MeOH,bcu,1265.129489667391,8.19457203736431,0.35207221632221886,-43.95508683973243
MOF_0849,Mn,C1=CC(=CC=C1)C(=O)O,Formic acid,71,26.792675351974868,H2O,cmo,1644.5026575251047,11.423918596301359,0.413819355992623,-51.8426699790265
MOF_0850,Zn,C1=CC(=CC=C1C(=O)O)C(=O)O,Formic acid,106,4.328378178357654,CHCl3,mtn,2722.5748189880896,11.527706751692602,0.3147673927381385,-44.56941197569535
MOF_0851,Al,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,69,22.598211264926732,DMF,cmo,1896.9784436022208,3.3958803505238926,0.7137801162182871,-48.99659636638311
MOF_0852,Al,C1=CC(=C(C=C1)C(=O)O)C(=O)O,AcOH,133,35.594999092837874,MeOH,dia,2757.3105898089407,9.042817482030358,0.7295892582917025,-48.70333276571528
MOF_0853,Mn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Formic acid,131,23.478522886567177,MeOH,pcu,2621.4533727065113,15.577718592229596,0.37814750474925896,-56.82165971502059
MOF_0854,Mn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NH4OH,115,36.21764507773778,CHCl3,cmo,1617.499245385195,11.671176212162035,0.6941538945023781,-47.20494888713073
MOF_0855,Cu,C1=CC(=CC=C1)C(=O)O,NH4OH,110,14.25283443346073,CHCl3,bcu,1055.4860025622045,7.151911989162931,0.4149449900221905,-45.98953662933391
MOF_0856,Ni,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,No additive,152,39.77824819719592,EtOH,mtn,2734.857504669,8.696867620628048,0.259411653737095,-46.96770877926175
MOF_0857,Mn,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NaOH,99,29.8909745799519,CHCl3,bcu,1488.2930170646534,17.671924682971135,0.6548458383752441,-47.987149253609815
MOF_0858,Fe,C1=CC(=CC=C1C(=O)O)C(=O)O,No additive,64,13.273576374915875,MeOH,cmo,1567.1101781416403,11.934344392553903,0.5578677493393069,-46.83029184451139
MOF_0859,Dy,C1=CC(=CC=C1)C(=O)O,NaOH,113,14.41570093756865,H2O,pcu,3659.345186874347,11.981986083371012,0.3646294662024503,-45.44722953535206
MOF_0860,Zn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,AcOH,162,31.63334044105963,DMF,pcu,3065.9602454680044,19.34494680386717,0.35179984430710826,-51.58355033905902
MOF_0861,Ni,C1=CC(=C(C=C1)C(=O)O)C(=O)O,HCl,69,40.51734210134751,EtOH,bcu,1329.2831797213144,8.454983783622938,0.7853740222893928,-52.21351849467558
MOF_0862,Tb,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,No additive,89,22.28762240928283,H2O,dia,2722.1911292550003,11.152199126805883,0.7175006245358548,-42.55415510666254
MOF_0863,Fe,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,No additive,112,15.365218881614057,DMF,dia,1987.540285385854,16.799131161254177,0.685878997624259,-47.03608450565056
MOF_0864,Cr,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NaOH,98,42.14851070406642,DMF,pcu,3155.5289888640305,15.901508231079504,0.2768106251849994,-42.37928497576293
MOF_0865,Mn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,,70,33.447804837036735,DMF,bcu,1316.5126640674011,7.518590172787434,0.6531123645489564,-51.173863205924256
MOF_0866,Tb,C1=CC(=CC=C1)C(=O)O,AcOH,133,23.715761440455367,H2O,bcu,1785.6457629075262,5.568547809291559,0.328724132721972,-49.504954071037325
MOF_0867,Mn,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,AcOH,169,25.46760859228928,EtOH,bcu,1468.2631773387673,14.91197779518526,0.7864333659249445,-57.245846220370275
MOF_0868,Al,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,105,12.987284589201442,EtOH,cmo,1859.809409650679,7.380155005722311,0.23125351277735462,-41.329993829851084
MOF_0869,Fe,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,,72,31.57931572285313,DMF,dia,1920.0457766818702,18.6854890849121,0.41128309013614617,-43.48135518933463
MOF_0870,Al,C1=CC(=CC=C1)C(=O)O,NaOH,53,19.7846704638871,H2O,dia,2815.713543592986,5.197210797816844,0.45718870446722915,-41.11167701290133
MOF_0871,Cu,C1=CC(=C(C=C1)C(=O)O)C(=O)O,AcOH,107,47.80838777367137,DMF,cmo,1402.6810877922076,8.411358402291201,0.6945217469373528,-52.439746312266806
MOF_0872,Al,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,,133,25.128074671523066,CHCl3,mtn,2951.0236246579057,3.931383197723534,0.6597336908024278,-42.70658257437502
MOF_0873,Cu,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Formic acid,114,25.37896667234298,EtOH,cmo,1775.9411049095224,14.956190216677427,0.4249952869679538,-51.05580350070126
MOF_0874,Cu,C1=CC(=C(C=C1)C(=O)O)C(=O)O,,99,28.897478646069562,MeOH,bcu,1580.224523007567,18.15146503156177,0.5393361760748245,-47.87593952770318
MOF_0875,Tb,C1=CC(=CC=C1C(=O)O)C(=O)O,NH4OH,82,44.33726413722486,DMF,cmo,1902.5679642504567,13.809866964627119,0.7013570981646382,-40.08524953173068
MOF_0876,Mn,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Pyridine,67,39.23599639382901,CHCl3,bcu,900.0164611184593,18.941801263695222,0.21091975529063164,-47.94128781076244
MOF_0877,Cr,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Formic acid,125,23.84972307110502,EtOH,pcu,3181.946965307466,5.184567634520564,0.6813068597146834,-51.58813141184443
MOF_0878,Al,C1=CC(=C(C=C1)C(=O)O)C(=O)O,HCl,127,35.622767702803024,H2O,bcu,1747.264502042777,4.491476763465881,0.7681376152052253,-50.036753856175686
MOF_0879,Fe,C1=CC(=CC=C1)C(=O)O,No additive,53,29.79436194635351,EtOH,dia,2217.4992962990477,17.253016429845303,0.2192387128905027,-45.81577099787929
MOF_0880,Cu,C1=CC(=CC=C1C(=O)O)C(=O)O,Pyridine,147,25.664150142854954,H2O,cmo,1754.024471777615,17.54368998157063,0.22734859224690956,-47.54199782571301
MOF_0881,Mn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,HCl,117,12.461894002511423,H2O,bcu,1417.3328172148747,17.12767196082118,0.4067084033396121,-54.730151692316305
MOF_0882,Zn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,No additive,141,24.4131955920152,DMF,mtn,3068.0168465361016,16.582403343073675,0.25266173826060473,-46.8123745976707
MOF_0883,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NH4OH,59,14.816017828993285,DMF,pcu,2484.822310941042,9.157882186957224,0.487565648176333,-45.44961344208167
MOF_0884,Tb,C1=CC(=CC=C1C(=O)O)C(=O)O,,59,44.253054593472804,EtOH,mtn,2896.42040085448,6.696855421053591,0.6372264110538672,-40.64657515895776
MOF_0885,Cr,C1=CC(=CC=C1)C(=O)O,AcOH,95,18.757899793839265,CHCl3,mtn,3154.096049052752,18.789668339962432,0.5401395410190907,-43.5078352810411
MOF_0886,Co,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Formic acid,115,45.89961663946838,EtOH,mtn,2366.295062086362,8.219003108421678,0.31785914544364424,-48.65874615009181
MOF_0887,Tb,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NaOH,153,27.454432764167294,MeOH,pcu,3107.8169301029993,9.772930596788548,0.5928867800182147,-45.62085281941936
MOF_0888,Zn,C1=CC(=CC=C1C(=O)O)C(=O)O,Formic acid,121,31.787952661751053,H2O,pcu,3244.7919819814274,14.892502310677763,0.6109126875073496,-48.42922890548407
MOF_0889,Ni,C1=CC(=CC=C1)C(=O)O,NH4OH,92,27.88937955753042,H2O,pcu,2690.071963415163,7.987053359897789,0.7594675734110088,-46.93463827914168
MOF_0890,Zn,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,HCl,69,9.692747146534838,DMF,pcu,3005.6986298090173,16.92521376653702,0.2880781384262294,-51.19785136870209
MOF_0891,Al,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NaOH,136,20.5361336363494,CHCl3,mtn,2949.854799353063,4.190588601740282,0.6154016989458342,-44.04590643157228
MOF_0892,Cu,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,71,8.362428940215453,DMF,dia,1958.7721980350668,16.450105345611888,0.7468563313118886,-49.609431037739355
MOF_0893,Cr,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NH4OH,148,31.409977944068796,MeOH,dia,2663.448129065315,13.231472484502671,0.5009384919923805,-41.62233878482087
MOF_0894,Dy,C1=CC(=CC=C1C(=O)O)C(=O)O,NaOH,91,23.66246458881931,EtOH,pcu,3147.076818960843,12.740891949931079,0.4170798079178339,-45.63248210620221
MOF_0895,Cu,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NH4OH,147,38.23133874912122,EtOH,cmo,1308.7952837599164,10.792409665357232,0.302449696532695,-49.03273382686041
MOF_0896,Dy,C1=CC(=C(C=C1)C(=O)O)C(=O)O,,120,13.700701163972273,CHCl3,bcu,1537.7236962824181,7.70977513681818,0.7200721318938548,-45.03604689771921
MOF_0897,Ni,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NH4OH,95,11.240906570890736,DMF,cmo,1641.8323295479904,10.889194852331023,0.43654782490435673,-45.37513011884196
MOF_0898,Mn,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,AcOH,84,21.878618162405782,DMF,cmo,1891.0687479756975,10.650484704317684,0.7549294659606154,-53.31073890780407
MOF_0899,Co,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,89,44.76975686160877,MeOH,cmo,1829.8167983010546,12.92382120931219,0.7086549788784657,-43.58156667623541
MOF_0900,Fe,C1=CC(=CC=C1C(=O)O)C(=O)O,No additive,112,35.258559860546114,EtOH,dia,2208.488542844819,7.786762859544014,0.42598391107831746,-50.22894727116335
MOF_0901,Cu,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NaOH,102,22.43263949088842,DMF,bcu,1334.026613743095,4.319124893594534,0.5443485853677575,-47.14857715927344
MOF_0902,Cr,C1=CC(=CC=C1C(=O)O)C(=O)O,,82,26.759975469189666,CHCl3,cmo,1713.4940172008141,5.466520592865351,0.2163044217763529,-43.4493809338174
MOF_0903,Zn,C1=CC(=CC=C1)C(=O)O,AcOH,95,7.7053724917923265,EtOH,pcu,3102.997964817433,14.886016334846738,0.35793284172028084,-51.2614016623886
MOF_0904,Cr,C1=CC(=CC=C1)C(=O)O,NH4OH,102,47.321339440548975,MeOH,dia,2825.1934131670264,3.382369603804188,0.62616370914155,-42.496490576341984
MOF_0905,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,36,33.321921406576436,CHCl3,pcu,2591.9884688982943,17.55953175897231,0.6067465675077601,-48.696916509964055
MOF_0906,Dy,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,113,16.55777901239059,H2O,pcu,3337.865327049213,14.804754567158527,0.41202167572505066,-47.38642955112403
MOF_0907,Zn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,70,29.77556934547075,MeOH,cmo,1752.9513607219412,16.057471202231177,0.6851648191456741,-40.34274171688998
MOF_0908,Fe,C1=CC(=CC=C1)C(=O)O,,65,8.817224107035734,CHCl3,pcu,2969.950227698484,17.211735634589072,0.3415016311399227,-49.917605623179966
MOF_0909,Fe,C1=CC(=CC=C1C(=O)O)C(=O)O,,49,46.496813427533674,DMF,bcu,1447.3460370503865,5.08607754681308,0.47676231989136303,-49.92923007800709
MOF_0910,Cu,C1=CC(=CC=C1C(=O)O)C(=O)O,No additive,46,11.6905394668681,H2O,pcu,2882.0028222229444,16.98166854649113,0.4835183811865405,-50.553390126509775
MOF_0911,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Formic acid,59,32.51333399442942,MeOH,cmo,1577.309825150035,11.578921440203958,0.40449006132201026,-49.57451657617208
MOF_0912,Mn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NaOH,78,14.79999635171294,DMF,pcu,2501.7976740708436,18.05390525880435,0.7727996606751004,-49.14967066547377
MOF_0913,Ni,C1=CC(=CC=C1C(=O)O)C(=O)O,No additive,158,35.572700836535574,H2O,dia,1981.801195990849,18.07197221802584,0.6180104201090608,-47.68899833429802
MOF_0914,Dy,C1=CC(=CC=C1)C(=O)O,HCl,84,38.180140158572364,EtOH,dia,2422.0695646338645,3.4110267438208934,0.523519601196381,-47.323744667201524
MOF_0915,Cr,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NaOH,105,33.630468072103035,DMF,dia,2768.1529882889276,9.508708663220162,0.5063090560331891,-43.36389880227445
MOF_0916,Fe,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,No additive,112,31.03797625122847,CHCl3,mtn,2824.622879623323,11.948779529709647,0.29557765548265796,-47.68660505005614
MOF_0917,Cr,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NH4OH,103,43.26864013388851,MeOH,dia,2200.0602825188676,14.532121526309334,0.423312138240859,-41.79989878282457
MOF_0918,Cr,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NaOH,97,7.459575283549354,H2O,dia,2270.848165693172,7.8651661936302775,0.6036639888374645,-39.1170940909457
MOF_0919,Cr,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NaOH,64,18.56024969432859,DMF,mtn,3193.0674010332214,7.286418431299089,0.7547421318120404,-39.52466527661198
MOF_0920,Fe,C1=CC(=CC=C1)C(=O)O,AcOH,143,14.924649103757222,EtOH,dia,2126.6635091992825,9.481517224513803,0.6898784356351032,-50.693474817379425
MOF_0921,Tb,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NH4OH,154,47.47261433087855,MeOH,cmo,2076.502341869615,11.515957759748206,0.38023388237598277,-45.25018631607828
MOF_0922,Al,C1=CC(=CC=C1)C(=O)O,HCl,49,21.133150305342433,MeOH,dia,2271.5745058767716,19.169485933892027,0.46037397541396,-44.59420678646023
MOF_0923,Dy,C1=CC(=CC=C1)C(=O)O,Formic acid,69,36.23495876657754,DMF,dia,2621.034607305087,15.955843933856437,0.24975051242767676,-47.58319532835146
MOF_0924,Tb,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,91,34.1279072107642,EtOH,mtn,3102.278826299259,10.298459837940989,0.2613033938213485,-42.55550513147377
MOF_0925,Dy,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Pyridine,71,13.33157444900462,H2O,cmo,2182.675908681918,3.924225033483124,0.48213823219922913,-37.726991407946535
MOF_0926,Zn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,No additive,115,14.515897929308258,DMF,pcu,3154.6056462501797,5.864850066443909,0.5181316440902601,-49.075583666413586
MOF_0927,Ni,C1=CC(=C(C=C1)C(=O)O)C(=O)O,AcOH,78,16.3765207963335,H2O,bcu,1641.3480673276322,10.750715213430091,0.3584162574181484,-51.47830891847342
MOF_0928,Ni,C1=CC(=C(C=C1)C(=O)O)C(=O)O,No additive,164,22.089600243412686,MeOH,cmo,1481.060151410808,16.83504030167797,0.5856696135115649,-48.33099328951336
MOF_0929,Co,C1=CC(=C(C=C1)C(=O)O)C(=O)O,HCl,135,14.310302888623179,H2O,pcu,2757.776273634892,9.471824106514847,0.6220284113480827,-55.30618792467259
MOF_0930,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,106,4.864665240861303,EtOH,cmo,1340.2037178207665,12.154443062666015,0.37946967896717465,-49.22441887498656
MOF_0931,Fe,C1=CC(=CC=C1)C(=O)O,HCl,130,42.693294499516604,CHCl3,pcu,3215.2522834078186,18.160683063446736,0.6550548354245251,-53.95491828265399
MOF_0932,Mn,C1=CC(=CC=C1)C(=O)O,NaOH,133,46.4868325807589,EtOH,pcu,2154.902408559232,18.53453641025269,0.32336295142348004,-52.72711552665885
MOF_0933,Cu,C1=CC(=CC=C1C(=O)O)C(=O)O,Pyridine,83,19.02909702938899,H2O,cmo,1956.5738777063618,6.66817493952572,0.5265508263653443,-44.163876698148485
MOF_0934,Co,C1=CC(=C(C=C1)C(=O)O)C(=O)O,HCl,75,18.894302694720807,DMF,mtn,2594.693916458228,3.7411136704741046,0.6825686561373041,-48.87961397766656
MOF_0935,Cu,C1=CC(=CC=C1)C(=O)O,No additive,102,4.312039762072324,MeOH,cmo,1703.6855860973294,8.191979026515753,0.5222054514095333,-47.61403389673234
MOF_0936,Dy,C1=CC(=CC=C1C(=O)O)C(=O)O,NH4OH,125,33.931030286536455,CHCl3,cmo,2036.8661812540697,14.828639352038262,0.7447776311126304,-42.28717142150115
MOF_0937,Cu,C1=CC(=CC=C1)C(=O)O,NH4OH,104,40.319355412939665,DMF,pcu,2706.2201316226583,19.16890741659653,0.23510073972478152,-48.018689785749054
MOF_0938,Cu,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NaOH,52,10.45076521584014,DMF,bcu,1467.6169199489007,4.309543999729937,0.5529883072948831,-46.86786067603494
MOF_0939,Co,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Formic acid,75,11.025319372154632,EtOH,pcu,2432.6705076357484,3.484224779337616,0.5370532715266341,-50.12940837993067
MOF_0940,Zn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,No additive,97,38.763662998743264,H2O,dia,2069.5747525812194,18.03050262075727,0.5962119971256109,-48.45461831407776
MOF_0941,Cr,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,No additive,97,31.116792927582367,EtOH,cmo,1810.9885432382684,15.7184695747534,0.7000441032081846,-43.48690367259545
